"councilor_id","name.x","councilor_uid","gender","party","constituency","county","district","param","status","name.y","votes","votes_detail","votes_percentage","pc.balance","pc.in_total","pc.out_total","pc.in.in_civil","pc.in.in_party","pc.in.in_others","pc.in.in_profit","pc.in.in_anonymous","pc.in.in_individual","pc.out.out_rally","pc.out.out_return","pc.out.out_travel","pc.out.out_exchequer","pc.out.out_personnel","pc.out.out_propagate","pc.out.out_miscellaneous","pc.out.out_campaign_office","pc.out.out_public_relation","pc.out.out_campaign_vehicle","absent","present","absent_rt","present_rt","abstain","no","no_show","yes","votet_rt","suggestions_count","approved_expense","priproposer","sponsor","交通","其它","地總","工務","教育","民政","法規","警衛","財建","主計","人事","勞工","原民","地政","城鄉","客家","捷運","文化","新聞","水利","法制","消防","環保","研考","社會","秘書","經發","衛生","觀光","警政","議會","財政","農業","保安","建設","稅務","都發","會務","本會","臨時動議","財經","NA","內政","社政","衛生環境","農林"
2924,"劉士州","cfb9e7755b42424bbd2b14f2337045cf","男","中國國民黨",7,"臺中市","南屯區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 31563417, ""count"": 56, ""years"": [{""sum"": 7922083, ""count"": 23, ""suggest_year"": ""2015"", ""small_purchase"": 8}, {""sum"": 12414334, ""count"": 21, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 11227000, ""count"": 12, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.47880690737833594976}, {""party"": ""中國國民黨"", ""ratio"": 0.45839874411302982732}, {""party"": ""無黨籍"", ""ratio"": 0.04709576138147566719}, {""party"": ""親民黨"", ""ratio"": 0.01569858712715855573}], ""bills_role_statistics"": {""total"": 71, ""sponsor"": 15, ""cosponsor"": 56, ""priproposer"": 0}, ""suggestions_associations"": []}","register","劉士州",12441,"[{""votes"": ""12441"", ""district"": ""南屯區"", ""votes_percentage"": ""15.30%""}]","15.30%",-182946,4824162,5007108,42000,50000,2,920000,36000,3776160,192327,0,212243,0,902290,2194958,622136,184512,298240,400402,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,31563417,0,71,12,NA,NA,NA,5,8,7,NA,NA,NA,0,1,0,2,NA,0,NA,1,0,3,NA,1,3,0,4,1,2,1,4,1,NA,0,1,NA,11,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2925,"何文海","aec3a1ee266b4003bb81b780456e5ed6","男","民主進步黨",7,"臺中市","南屯區","{""suggestions_piles"": [{""sum"": 1260000, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 30271231, ""count"": 77, ""years"": [{""sum"": 15978583, ""count"": 48, ""suggest_year"": ""2015"", ""small_purchase"": 18}, {""sum"": 7981648, ""count"": 18, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 6311000, ""count"": 11, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.91732729331823329558}, {""party"": ""中國國民黨"", ""ratio"": 0.06908267270668176670}, {""party"": ""親民黨"", ""ratio"": 0.00792751981879954700}, {""party"": ""無黨籍"", ""ratio"": 0.00566251415628539071}], ""bills_role_statistics"": {""total"": 108, ""sponsor"": 18, ""cosponsor"": 86, ""priproposer"": 4}, ""suggestions_associations"": []}","register","何文海",13870,"[{""votes"": ""13870"", ""district"": ""南屯區"", ""votes_percentage"": ""17.06%""}]","17.06%",-1172821,2571619,3744440,0,490000,19,150000,0,1931600,582080,0,0,0,559749,2509934,47127,0,45550,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,30271231,4,104,21,NA,NA,NA,17,9,0,NA,NA,NA,0,1,0,1,NA,0,NA,5,0,2,NA,1,3,0,3,1,7,0,5,1,NA,1,4,NA,20,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2926,"張耀中","80600cef1b9648de83bec1b9e85a3feb","男","民主進步黨",7,"臺中市","南屯區","{""suggestions_piles"": [{""sum"": 849000, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 32395084, ""count"": 57, ""years"": [{""sum"": 14461250, ""count"": 31, ""suggest_year"": ""2015"", ""small_purchase"": 7}, {""sum"": 10229334, ""count"": 16, ""suggest_year"": ""2016"", ""small_purchase"": 2}, {""sum"": 7704500, ""count"": 10, ""suggest_year"": ""2017"", ""small_purchase"": 4}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.73366834170854271357}, {""party"": ""中國國民黨"", ""ratio"": 0.23618090452261306533}, {""party"": ""無黨籍"", ""ratio"": 0.03015075376884422111}], ""bills_role_statistics"": {""total"": 58, ""sponsor"": 29, ""cosponsor"": 27, ""priproposer"": 2}, ""suggestions_associations"": []}","register","張耀中",18290,"[{""votes"": ""18290"", ""district"": ""南屯區"", ""votes_percentage"": ""22.49%""}]","22.49%",4295985,11904292,7608307,58259,431000,2080,3403515,30000,7979438,740965,170000,243114,0,1963790,3000407,1272069,53197,103200,61565,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,32395084,2,56,2,NA,NA,NA,1,2,0,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,4,NA,0,1,0,0,0,2,1,0,0,NA,0,0,NA,36,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2927,"賴順仁","768e414eac0c4c09b4534dc91e308aef","男","中國國民黨",8,"臺中市","北屯區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 31670583, ""count"": 52, ""years"": [{""sum"": 12182000, ""count"": 24, ""suggest_year"": ""2015"", ""small_purchase"": 4}, {""sum"": 12038250, ""count"": 19, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 7450333, ""count"": 9, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.76160337552742616034}, {""party"": ""民主進步黨"", ""ratio"": 0.20675105485232067511}, {""party"": ""無黨籍"", ""ratio"": 0.02109704641350210970}, {""party"": ""親民黨"", ""ratio"": 0.01054852320675105485}], ""bills_role_statistics"": {""total"": 77, ""sponsor"": 3, ""cosponsor"": 34, ""priproposer"": 40}, ""suggestions_associations"": []}","register","賴順仁",18326,"[{""votes"": ""18326"", ""district"": ""北屯區"", ""votes_percentage"": ""13.67%""}]","13.67%",-1000450,5417194,6417644,20000,50000,228,2187000,1600,3158366,91360,120000,128834,0,1357200,2888189,1299161,100500,0,432400,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,31670583,40,37,8,NA,NA,NA,9,3,5,NA,NA,NA,0,1,0,0,NA,0,NA,2,1,2,NA,3,3,0,3,2,3,0,3,4,NA,0,1,NA,21,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2928,"蔡雅玲","41f082b62e9442a9a2ea254e0999327c","女","民主進步黨",8,"臺中市","北屯區","{""suggestions_piles"": [{""sum"": 630000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 29266047, ""count"": 36, ""years"": [{""sum"": 11605333, ""count"": 15, ""suggest_year"": ""2015"", ""small_purchase"": 1}, {""sum"": 14080714, ""count"": 13, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 3580000, ""count"": 8, ""suggest_year"": ""2017"", ""small_purchase"": 4}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.87152444870565675935}, {""party"": ""中國國民黨"", ""ratio"": 0.11121764141898370086}, {""party"": ""無黨籍"", ""ratio"": 0.01342281879194630872}, {""party"": ""親民黨"", ""ratio"": 0.00383509108341323106}], ""bills_role_statistics"": {""total"": 139, ""sponsor"": 68, ""cosponsor"": 65, ""priproposer"": 6}, ""suggestions_associations"": []}","register","蔡雅玲",19442,"[{""votes"": ""19442"", ""district"": ""北屯區"", ""votes_percentage"": ""14.51%""}]","14.51%",-557064,1749400,2306464,0,0,0,113600,0,1635800,144430,50000,0,0,131385,1370842,144927,0,56550,408330,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,29266047,6,133,26,NA,NA,NA,14,5,0,NA,NA,NA,0,1,0,0,NA,1,NA,6,1,5,NA,2,5,0,7,0,8,1,8,3,NA,0,3,NA,39,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2929,"曾朝榮","29e66f48f54d4312aef977c84f29dc8d","男","民主進步黨",8,"臺中市","北屯區","{""suggestions_piles"": [{""sum"": 2243333, ""count"": 1, ""label"": ""消防局"", ""tokens"": ""消防局|消防隊|分隊|中隊""}, {""sum"": 630000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 48832530, ""count"": 71, ""years"": [{""sum"": 13986000, ""count"": 24, ""suggest_year"": ""2015"", ""small_purchase"": 0}, {""sum"": 13666864, ""count"": 29, ""suggest_year"": ""2016"", ""small_purchase"": 2}, {""sum"": 21179666, ""count"": 18, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.92198581560283687943}, {""party"": ""中國國民黨"", ""ratio"": 0.05673758865248226950}, {""party"": ""無黨籍"", ""ratio"": 0.01722391084093211753}, {""party"": ""親民黨"", ""ratio"": 0.00405268490374873354}], ""bills_role_statistics"": {""total"": 125, ""sponsor"": 21, ""cosponsor"": 79, ""priproposer"": 25}, ""suggestions_associations"": []}","register","曾朝榮",20068,"[{""votes"": ""20068"", ""district"": ""北屯區"", ""votes_percentage"": ""14.97%""}]","14.97%",6679800,14530375,7850575,70000,860000,0,3462625,2000,10135750,1491113,200000,102594,0,1131208,2808821,1365178,248925,0,502736,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,48832530,25,100,25,NA,NA,NA,13,8,0,NA,NA,NA,0,1,0,1,NA,1,NA,6,0,4,NA,1,1,1,5,1,9,0,6,1,NA,2,3,NA,28,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2930,"謝明源","69266dcb589b4aa899c70327eeb5328d","男","民主進步黨",8,"臺中市","北屯區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 20288900, ""count"": 41, ""years"": [{""sum"": 11279000, ""count"": 18, ""suggest_year"": ""2015"", ""small_purchase"": 2}, {""sum"": 8090900, ""count"": 18, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 919000, ""count"": 5, ""suggest_year"": ""2017"", ""small_purchase"": 2}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.86681465038845726970}, {""party"": ""中國國民黨"", ""ratio"": 0.12430632630410654828}, {""party"": ""無黨籍"", ""ratio"": 0.00665926748057713651}, {""party"": ""親民黨"", ""ratio"": 0.00221975582685904550}], ""bills_role_statistics"": {""total"": 116, ""sponsor"": 43, ""cosponsor"": 59, ""priproposer"": 14}, ""suggestions_associations"": []}","register","謝明源",20416,"[{""votes"": ""20416"", ""district"": ""北屯區"", ""votes_percentage"": ""15.23%""}]","15.23%",2018668,5355747,3337079,30000,0,0,1219147,0,4106600,354055,0,13495,0,778675,1719825,233925,12284,69020,155800,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,20288900,14,102,25,NA,NA,NA,25,5,0,NA,NA,NA,0,1,0,3,NA,0,NA,3,1,3,NA,0,3,1,3,0,4,2,11,0,NA,0,2,NA,20,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2931,"沈佑蓮","06adc932309e4ceaafccf5c125e717cd","女","中國國民黨",8,"臺中市","北屯區","{""suggestions_piles"": [{""sum"": 771000, ""count"": 2, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 46356083, ""count"": 102, ""years"": [{""sum"": 19756333, ""count"": 48, ""suggest_year"": ""2015"", ""small_purchase"": 0}, {""sum"": 18384250, ""count"": 27, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 8215500, ""count"": 27, ""suggest_year"": ""2017"", ""small_purchase"": 4}]}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.83000000000000000000}, {""party"": ""民主進步黨"", ""ratio"": 0.12250000000000000000}, {""party"": ""無黨籍"", ""ratio"": 0.03250000000000000000}, {""party"": ""親民黨"", ""ratio"": 0.01500000000000000000}], ""bills_role_statistics"": {""total"": 60, ""sponsor"": 5, ""cosponsor"": 36, ""priproposer"": 19}, ""suggestions_associations"": []}","register","沈佑蓮",29190,"[{""votes"": ""29190"", ""district"": ""北屯區"", ""votes_percentage"": ""21.78%""}]","21.78%",2061661,5997050,3935389,0,50000,0,966000,36100,4944950,108300,0,85685,0,1273979,1632498,137556,513881,50400,133090,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,46356083,19,41,9,NA,NA,NA,5,6,5,NA,NA,NA,0,1,0,0,NA,0,NA,2,0,0,NA,1,5,0,4,1,2,1,0,3,NA,0,0,NA,13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2932,"范淞育","4fc37f1908884ed1893bb12fa4d1c252","男","民主進步黨",9,"臺中市","北區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 31281759, ""count"": 52, ""years"": [{""sum"": 13954759, ""count"": 25, ""suggest_year"": ""2015"", ""small_purchase"": 10}, {""sum"": 11850000, ""count"": 16, ""suggest_year"": ""2016"", ""small_purchase"": 4}, {""sum"": 5477000, ""count"": 11, ""suggest_year"": ""2017"", ""small_purchase"": 2}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.88930817610062893082}, {""party"": ""中國國民黨"", ""ratio"": 0.08553459119496855346}, {""party"": ""無黨籍"", ""ratio"": 0.01383647798742138365}, {""party"": ""親民黨"", ""ratio"": 0.01132075471698113208}], ""bills_role_statistics"": {""total"": 106, ""sponsor"": 29, ""cosponsor"": 63, ""priproposer"": 14}, ""suggestions_associations"": []}","register","范淞育",18450,"[{""votes"": ""18450"", ""district"": ""北區"", ""votes_percentage"": ""23.95%""}]","23.95%",-1475651,307400,1783051,70000,0,0,10000,0,227400,92661,0,3100,0,1012610,403866,224388,18444,1500,26482,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,31281759,14,92,27,NA,NA,NA,19,7,0,NA,NA,NA,0,1,0,1,NA,0,NA,6,0,1,NA,2,4,0,1,0,3,0,6,2,NA,0,2,NA,21,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2933,"賴佳微","4a0761a4b64347d6a8bce590093ab69f","女","民主進步黨",9,"臺中市","北區","{""suggestions_piles"": [{""sum"": 374000, ""count"": 1, ""label"": ""協會"", ""tokens"": ""協會|學會|商會|公會|協進會|促進會|研習會|婦聯會|婦女會|體育會|同心會|農會|早起會|健身會|宗親會|功德會|商業會|長青會|民眾服務社|聯盟""}, {""sum"": 110000, ""count"": 2, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 41080259, ""count"": 86, ""years"": [{""sum"": 22726759, ""count"": 40, ""suggest_year"": ""2015"", ""small_purchase"": 15}, {""sum"": 14167000, ""count"": 29, ""suggest_year"": ""2016"", ""small_purchase"": 11}, {""sum"": 4186500, ""count"": 17, ""suggest_year"": ""2017"", ""small_purchase"": 6}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.93160377358490566038}, {""party"": ""中國國民黨"", ""ratio"": 0.06603773584905660377}, {""party"": ""無黨籍"", ""ratio"": 0.00235849056603773585}], ""bills_role_statistics"": {""total"": 50, ""sponsor"": 12, ""cosponsor"": 30, ""priproposer"": 8}, ""suggestions_associations"": [{""sum"": 374000, ""count"": 1, ""label"": ""農會""}]}","register","賴佳微",18571,"[{""votes"": ""18571"", ""district"": ""北區"", ""votes_percentage"": ""24.11%""}]","24.11%",-1269263,1622557,2891820,0,185500,7,417550,0,1019500,72472,0,13820,0,678589,1144529,338364,312249,44291,287506,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,41080259,8,42,6,NA,NA,NA,8,8,0,NA,NA,NA,0,0,0,0,NA,0,NA,2,0,0,NA,0,1,1,1,0,5,1,1,0,NA,1,2,NA,10,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2934,"江肇國","1a2172ab9f1a4123b3372782569fd483","男","民主進步黨",10,"臺中市","中區、西區","{""suggestions_piles"": [{""sum"": 124000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 28574131, ""count"": 51, ""years"": [{""sum"": 12619500, ""count"": 17, ""suggest_year"": ""2015"", ""small_purchase"": 4}, {""sum"": 6466131, ""count"": 16, ""suggest_year"": ""2016"", ""small_purchase"": 7}, {""sum"": 9488500, ""count"": 18, ""suggest_year"": ""2017"", ""small_purchase"": 8}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.95522388059701492537}, {""party"": ""中國國民黨"", ""ratio"": 0.04311774461028192371}, {""party"": ""親民黨"", ""ratio"": 0.00165837479270315091}], ""bills_role_statistics"": {""total"": 78, ""sponsor"": 10, ""cosponsor"": 62, ""priproposer"": 6}, ""suggestions_associations"": []}","register","江肇國",20843,"[{""votes"": ""2487"", ""district"": ""中區"", ""votes_percentage"": ""26.72%""}, {""votes"": ""18356"", ""district"": ""西區"", ""votes_percentage"": ""30.21%""}]","29.75%",-126118,1386600,1512718,0,0,0,620000,3000,763600,28000,200000,40257,0,309716,589342,280203,0,0,65200,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,28574131,6,72,13,NA,NA,NA,12,2,0,NA,NA,NA,0,1,0,2,NA,0,NA,4,0,1,NA,1,6,1,1,1,4,0,4,0,NA,1,5,NA,15,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2935,"李中","f0d1dcab86a14ac2851fd49f29d3f0df","男","中國國民黨",11,"臺中市","東區、南區","{""suggestions_piles"": [{""sum"": 136000, ""count"": 4, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 22781650, ""count"": 43, ""years"": [{""sum"": 15419667, ""count"": 21, ""suggest_year"": ""2015"", ""small_purchase"": 5}, {""sum"": 7181983, ""count"": 20, ""suggest_year"": ""2016"", ""small_purchase"": 8}, {""sum"": 180000, ""count"": 2, ""suggest_year"": ""2017"", ""small_purchase"": 2}]}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.78388278388278388278}, {""party"": ""民主進步黨"", ""ratio"": 0.17765567765567765568}, {""party"": ""無黨籍"", ""ratio"": 0.02930402930402930403}, {""party"": ""親民黨"", ""ratio"": 0.00915750915750915751}], ""bills_role_statistics"": {""total"": 76, ""sponsor"": 9, ""cosponsor"": 64, ""priproposer"": 3}, ""suggestions_associations"": []}","register","李中",15533,"[{""votes"": ""6852"", ""district"": ""東區"", ""votes_percentage"": ""16.33%""}, {""votes"": ""8681"", ""district"": ""南區"", ""votes_percentage"": ""13.85%""}]","14.84%",-16689,13562174,13578863,95161,50000,1974,7141157,19168,6254714,271900,1519032,10564,0,1574900,7959749,2242718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,22781650,3,73,9,NA,NA,NA,10,6,7,NA,NA,NA,0,0,0,1,NA,0,NA,1,1,0,NA,1,4,1,3,1,2,1,0,2,NA,0,2,NA,20,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2936,"何敏誠","5579d33de3d645609a155af57521183f","男","民主進步黨",11,"臺中市","東區、南區","{""suggestions_piles"": [{""sum"": 354000, ""count"": 2, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 37506937, ""count"": 58, ""years"": [{""sum"": 18704667, ""count"": 29, ""suggest_year"": ""2015"", ""small_purchase"": 6}, {""sum"": 10593770, ""count"": 20, ""suggest_year"": ""2016"", ""small_purchase"": 4}, {""sum"": 8208500, ""count"": 9, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.91816056118472330475}, {""party"": ""中國國民黨"", ""ratio"": 0.06625097427903351520}, {""party"": ""無黨籍"", ""ratio"": 0.01247077162899454404}, {""party"": ""親民黨"", ""ratio"": 0.00311769290724863601}], ""bills_role_statistics"": {""total"": 164, ""sponsor"": 62, ""cosponsor"": 88, ""priproposer"": 14}, ""suggestions_associations"": []}","register","何敏誠",15701,"[{""votes"": ""8249"", ""district"": ""東區"", ""votes_percentage"": ""19.65%""}, {""votes"": ""7452"", ""district"": ""南區"", ""votes_percentage"": ""11.89%""}]","15.01%",2217606,9820532,7602926,82256,427500,1664,2489518,30000,6789594,455700,0,212551,0,3040748,2593501,858173,157215,0,285038,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,37506937,14,150,26,NA,NA,NA,30,12,0,NA,NA,NA,0,1,0,2,NA,1,NA,5,1,4,NA,1,2,1,5,1,7,3,9,6,NA,1,0,NA,38,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2937,"邱素貞","de1b5b3b454141f98c7d140650e075dc","女","民主進步黨",11,"臺中市","東區、南區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 28322214, ""count"": 57, ""years"": [{""sum"": 14071000, ""count"": 20, ""suggest_year"": ""2015"", ""small_purchase"": 6}, {""sum"": 9480714, ""count"": 22, ""suggest_year"": ""2016"", ""small_purchase"": 2}, {""sum"": 4770500, ""count"": 15, ""suggest_year"": ""2017"", ""small_purchase"": 4}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.94615384615384615385}, {""party"": ""中國國民黨"", ""ratio"": 0.04076923076923076923}, {""party"": ""無黨籍"", ""ratio"": 0.00923076923076923077}, {""party"": ""親民黨"", ""ratio"": 0.00384615384615384615}], ""bills_role_statistics"": {""total"": 162, ""sponsor"": 20, ""cosponsor"": 133, ""priproposer"": 9}, ""suggestions_associations"": []}","register","邱素貞",17163,"[{""votes"": ""6080"", ""district"": ""東區"", ""votes_percentage"": ""14.49%""}, {""votes"": ""11083"", ""district"": ""南區"", ""votes_percentage"": ""17.69%""}]","16.40%",-2333764,2941645,5275409,0,26750,295,782000,0,2132600,60000,0,0,0,1729615,2788330,697464,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,28322214,9,153,36,NA,NA,NA,18,15,0,NA,NA,NA,0,2,0,2,NA,0,NA,8,0,7,NA,1,4,0,6,1,6,2,9,3,NA,2,1,NA,32,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2938,"張玉嬿","975147f3e4034b5ebf646d6982d1ccad","女","民主進步黨",12,"臺中市","太平區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 50155901, ""count"": 95, ""years"": [{""sum"": 12264000, ""count"": 35, ""suggest_year"": ""2015"", ""small_purchase"": 19}, {""sum"": 28072234, ""count"": 41, ""suggest_year"": ""2016"", ""small_purchase"": 16}, {""sum"": 9819667, ""count"": 19, ""suggest_year"": ""2017"", ""small_purchase"": 9}]}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.93146417445482866044}, {""party"": ""中國國民黨"", ""ratio"": 0.06230529595015576324}, {""party"": ""無黨籍"", ""ratio"": 0.00467289719626168224}, {""party"": ""親民黨"", ""ratio"": 0.00155763239875389408}], ""bills_role_statistics"": {""total"": 83, ""sponsor"": 23, ""cosponsor"": 35, ""priproposer"": 25}, ""suggestions_associations"": []}","register","張玉嬿",18186,"[{""votes"": ""18186"", ""district"": ""太平區"", ""votes_percentage"": ""19.12%""}]","19.12%",-226174,4897850,5124024,6000,0,0,1123000,8500,3760350,122155,46000,12645,0,1185510,2795904,461438,82000,29000,389372,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,50155901,25,58,8,NA,NA,NA,10,6,0,NA,NA,NA,0,1,0,0,NA,1,NA,0,1,2,NA,2,3,0,6,1,7,1,3,2,NA,1,2,NA,23,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2939,"賴義鍠","c128680403c94155b28a3fdc5d459f39","男","無黨籍",12,"臺中市","太平區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 32633056, ""count"": 62, ""years"": [{""sum"": 18874500, ""count"": 34, ""suggest_year"": ""2015"", ""small_purchase"": 19}, {""sum"": 6435889, ""count"": 16, ""suggest_year"": ""2016"", ""small_purchase"": 10}, {""sum"": 7322667, ""count"": 12, ""suggest_year"": ""2017"", ""small_purchase"": 6}]}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.63114754098360655738}, {""party"": ""無黨籍"", ""ratio"": 0.23770491803278688525}, {""party"": ""親民黨"", ""ratio"": 0.11475409836065573770}, {""party"": ""民主進步黨"", ""ratio"": 0.01639344262295081967}], ""bills_role_statistics"": {""total"": 19, ""sponsor"": 2, ""cosponsor"": 7, ""priproposer"": 10}, ""suggestions_associations"": []}","register","賴義鍠",18594,"[{""votes"": ""18594"", ""district"": ""太平區"", ""votes_percentage"": ""19.55%""}]","19.55%",-212536,2704472,2917008,0,0,472,860000,0,1844000,78000,310000,80264,0,778490,1349260,200231,50000,58030,12733,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,32633056,10,9,2,NA,NA,NA,3,2,1,NA,NA,NA,0,1,0,0,NA,0,NA,1,0,0,NA,0,0,0,2,0,1,1,0,0,NA,0,0,NA,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2940,"李麗華","b54926b9cbde43859008163b69df1e75","女","中國國民黨",12,"臺中市","太平區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 38137570, ""count"": 70, ""years"": [{""sum"": 15578500, ""count"": 29, ""suggest_year"": ""2015"", ""small_purchase"": 7}, {""sum"": 15551070, ""count"": 27, ""suggest_year"": ""2016"", ""small_purchase"": 5}, {""sum"": 7008000, ""count"": 14, ""suggest_year"": ""2017"", ""small_purchase"": 6}]}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.80392156862745098039}, {""party"": ""民主進步黨"", ""ratio"": 0.17211328976034858388}, {""party"": ""無黨籍"", ""ratio"": 0.02178649237472766885}, {""party"": ""親民黨"", ""ratio"": 0.00217864923747276688}], ""bills_role_statistics"": {""total"": 83, ""sponsor"": 10, ""cosponsor"": 58, ""priproposer"": 15}, ""suggestions_associations"": []}","register","李麗華",22584,"[{""votes"": ""22584"", ""district"": ""太平區"", ""votes_percentage"": ""23.75%""}]","23.75%",-1933,13331085,13333018,0,50000,2085,6332800,15000,6931200,162332,485000,81960,0,1375938,4107387,2756153,4003648,0,360600,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,38137570,15,68,10,NA,NA,NA,4,7,1,NA,NA,NA,0,0,0,0,NA,0,NA,1,0,4,NA,1,3,0,5,1,3,0,0,2,NA,0,1,NA,33,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
